CHEM_ID,LIB_ID,COMP_ID,CHRO_LIB_ENTRY_ID,SUPER_PATHWAY,SUB_PATHWAY,PATHWAY_SORTORDER,TYPE,INCHIKEY,SMILES,CHEMICAL_NAME,PLOT_NAME,CAS,CHEMSPIDER,HMDB,KEGG,PUBCHEM,PLATFORM
100001810,400,36808,156271,Amino Acid,Urea cycle; Arginine and Proline Metabolism,498,NAMED,YDGMGEXADBMOMJ-LURJTMIESA-N,N[C@@H](CCCNC(N(C)C)=N)C(O)=O,dimethylarginine (SDMA + ADMA),dimethylarginine (ADMA + SDMA),102783-24-4,110375,"HMDB0003334,HMDB0001539","C21189,C03626","123831,169148",Pos Early
100001843,400,37063,156289,Peptide,Gamma-glutamyl Amino Acid,632,NAMED,WQXXXVRAFAKQJM-WHFBIAKZSA-N,C[C@H](NC(CC[C@H](N)C(O)=O)=O)C(O)=O,gamma-glutamylalanine,gamma-glutamylalanine,5875-41-2,389104,HMDB0029142,C03738,440103,Pos Early
100001851,400,37076,156298,Amino Acid,"Glycine, Serine and Threonine Metabolism",11,NAMED,JJIHLJJYMXLCOY-BYPYZUCNSA-N,OC[C@@H](C(O)=O)NC(C)=O,N-acetylserine,N-acetylserine,97-14-3,58744,HMDB0002931,,65249,Pos Early
100001853,400,37081,156303,Nucleotide,"Purine Metabolism, Guanine containing",4194,NAMED,XMSMHKMPBNTBOD-UHFFFAOYSA-N,O=C(NC(N(C)C)=N1)C2=C1NC=N2,"N2,N2-dimethylguanine","N2,N2-dimethylguanine",1445-15-4,66666,,,135418794,Pos Early
100001856,402,42448,164202,Lipid,Phosphatidylethanolamine (PE),2426,NAMED,JQKOHRZNEOQNJE-AYBNWLFXSA-N,O=C(CCCCCCC/C=C/CCCCCCCC)O[C@@H](COP(OCCN)(O)=O)COC(CCCCCCCCCCCCCCCCC)=O,1-stearoyl-2-oleoyl-GPE (18:0/18:1),1-stearoyl-2-oleoyl-GPE (18:0/18:1),,,HMDB0008993,,9546742,Pos Late
100001859,305,37112,145854,Lipid,Inositol Metabolism,2203,NAMED,CDAISMWEOUEBRE-LKPKBOIGSA-N,O[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,chiro-inositol,chiro-inositol,643-12-9,10254647,HMDB0240209,C19891,,Polar
100001866,305,52623,165367,Lipid,Phosphatidylglycerol (PG),2528,NAMED,ZEFGRNLJASLRBZ-GXFQOPFSSA-N,O=P(OCC(O)CO)(O)OC[C@H](OC(CCCCCCC/C=C\CCCCCCCC)=O)COC(CCCCCCCCCCCCCCCCC)=O,1-stearoyl-2-oleoyl-GPG (18:0/18:1),1-stearoyl-2-oleoyl-GPG (18:0/18:1),322647-48-3,,HMDB0010604,,24779551,Polar
100001869,402,42450,164205,Lipid,Phosphatidylcholine (PC),2334,NAMED,PSVRFUPOQYJOOZ-QNPWAGBNSA-N,C[N+](C)(CCOP([O-])(OC[C@@]([H])(COC(CCCCCCCCCCCCCCCCC)=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O)=O)C,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),35418-59-8,17347139,HMDB0008048,,16219824,Pos Late
100001872,402,52235,164206,Lipid,Phosphatidylserine (PS),2509,NAMED,SVOUGFFDROZBJI-DNALCEECSA-N,O=C(CCCCCCCCCCCCCCCCC)OC[C@]([H])(COP(O)(OC[C@]([NH3+])(C([O-])=O)[H])=O)OC(CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)=O,1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),1-stearoyl-2-arachidonoyl-GPS (18:0/20:4),,,HMDB0012383,,24779545,Pos Late
100001890,400,37093,156315,Peptide,Dipeptide,663,NAMED,RDIKFPRVLJLMER-UHFFFAOYSA-N,NC(C)C(NC(CC(C)C)C(O)=O)=O,alanylleucine,alanylleucine,1638-60-4,227831,HMDB0028691,,259583,Pos Early
100001946,400,37077,156299,Peptide,Dipeptide,745,NAMED,OWOHLURDBZHNGG-YFKPBYRVSA-N,O=C(NC1)[C@H](CCC2)N2C1=O,cyclo(gly-pro),cyclo(gly-pro),3705-27-9,112149,,,193540,Pos Early
100001948,400,37058,156287,Energy,TCA Cycle,1448,NAMED,HAEVNYBCYZZDFL-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCC(O)=O)=O)=O,succinylcarnitine (C4-DC),succinylcarnitine (C4-DC),256928-74-2,28639166,HMDB0061717,,71464481,Pos Early
100001956,400,37431,156358,Amino Acid,Urea cycle; Arginine and Proline Metabolism,518,NAMED,CWLQUGTUXBXTLF-UHFFFAOYSA-N,O=C(O)C1N(C)CCC1,N-methylproline,N-methylproline,475-11-6,541,HMDB0094696,,643474,Pos Early
100002070,400,37253,156347,Lipid,"Fatty Acid, Dicarboxylate",1664,NAMED,HWXBTNAVRSUOJR-UHFFFAOYSA-N,O=C(O)CCC(O)C(O)=O,2-hydroxyglutarate,2-hydroxyglutarate,40951-21-1,42,HMDB0059655,C02630,43,Pos Early
100002078,400,37451,156376,Amino Acid,Tyrosine Metabolism,217,NAMED,MWZPENIJLUWBSY-UHFFFAOYSA-N,OC1=CC=C(CC(C(OC)=O)N)C=C1,O-methyltyrosine,O-methyltyrosine,1080-06-4,69406,HMDB0014903,D00762,"441350,2723935",Pos Early
100002132,400,52987,166226,Amino Acid,Polyamine Metabolism,554,NAMED,NPDTUDWGJMBVEP-UHFFFAOYSA-N,CC(NCCCNCCCCNCCCNC(C)=O)=O,"N1,N12-diacetylspermine","N1,N12-diacetylspermine",61345-83-3,117134,HMDB0002172,C03413,132680,Pos Early
100002135,209,46297,144531,Lipid,Eicosanoid,2129,NAMED,FTAGQROYQYQRHF-FCWZHQICSA-N,OC(CCCC(O)/C=C/C=C\C/C=C\C/C=C\C/C=C\CC)=O,5-HEPE,5-HEPE,83952-40-3,4944072,HMDB0005081,,6439678,Neg
100002154,400,37459,156384,Xenobiotics,Food Component/Plant,4894,NAMED,SSISHJJTAXXQAX-UHFFFAOYSA-N,S=C1NC(CC(C([O-])=O)[N+](C)(C)C)=CN1,ergothioneine,ergothioneine,58511-63-0,2297320,HMDB0003045,C05570,5351619,Pos Early
100002180,209,46896,148134,Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",1230,NAMED,RNBGYGVWRKECFJ-UHFFFAOYSA-N,[H]C1(C([H])(C([H])(OC1(COP(O)(O)=O)O)COP(O)(O)=O)O)O,"fructose 1,6-diphosphate/glucose 1,6-diphosphate/myo-inositol diphosphates",Isobar: hexose diphosphates,,,"HMDB0001058,HMDB0003514","C01231,C00354,C05378","3934,124383956,10404962,718,4453,90658350,445557,82400",Neg
100002185,209,38116,127709,Amino Acid,Tryptophan Metabolism,316,NAMED,KMAKOBLIOCQGJP-UHFFFAOYSA-N,O=C(C1=CNC2=C1C=CC=C2)O,indole-3-carboxylate,indole-3-carboxylate,771-50-6,,HMDB0003320,C19837,69867,Neg
100002204,400,43256,156988,Amino Acid,Histidine Metabolism,75,NAMED,FKTXRTPBUWLETL-UHFFFAOYSA-N,O=C(O)C(NC(C)=O)CC1=CN=CN1C,N-acetyl-3-methylhistidine*,N-acetyl-3-methylhistidine*,37841-04-6,19993498,HMDB0240341,,193270,Pos Early
100002227,402,38125,164218,Lipid,Sterol,3220,NAMED,NYOXRYYXRWJDKP-UHFFFAOYSA-N,CC12C(CCC3C2CCC4(C)C3CCC4C(CCCC(C)C)C)=CC(CC1)=O,4-cholesten-3-one,4-cholesten-3-one,601-57-0,427,HMDB0000921,C00599,91477,Pos Late
100002242,400,64387,237463,Amino Acid,Polyamine Metabolism,555,NAMED,YXLPBDHWDKEPCB-LSRJEVITSA-N,NCCC[S+](C)C[C@@H]1[C@@H](O)[C@@H]([O-])[C@H](N2C(N=CN=C3N)=C3N=C2)O1,S-adenosylmethioninamine,S-adenosylmethioninamine,22365-13-5,,,,,Pos Early
100002249,400,43530,157031,Amino Acid,Lysine Metabolism,135,NAMED,RMOIHHAKNOFHOE-UHFFFAOYSA-N,O=C(C)NCCCCCN,N-acetyl-cadaverine,N-acetyl-cadaverine,32343-73-0,,HMDB0002284,,10374713,Pos Early
100002254,402,38625,159084,Lipid,Endocannabinoid,2164,NAMED,OTGQIQQTPXJQRG-UHFFFAOYSA-N,OCCNC(CCCCCCCCCCCCCCCCC)=O,stearoyl ethanolamide,stearoyl ethanolamide,111-57-9,25958,HMDB0013078,,27902,Pos Late
100002259,402,38178,159020,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",1881,NAMED,OQWOHRPOYAVIOK-KTKRTIGZSA-N,O=C([O-])CC(OC(CC/C=C\CCCCC)=O)C[N+](C)(C)C,cis-4-decenoylcarnitine (C10:1),cis-4-decenoylcarnitine (C10:1),98930-66-6,28639171,HMDB0013205,,57357170,Pos Late
100002284,305,62950,220825,Lipid,"Fatty Acid, Dihydroxy",2034,NAMED,LOUGYXZSURQALL-GBXIJSLDSA-N,C[C@@H](O)[C@H](O)C(O)=O,"2S,3R-dihydroxybutyrate","2S,3R-dihydroxybutyrate",5057-93-2,9139682,HMDB0002453,,10964471,Polar
100002324,400,47897,157694,Xenobiotics,Drug - Other,5990,NAMED,GBFLZEXEOZUWRN-UHFFFAOYSA-N,OC(CSCC(N)C(O)=O)=O,S-carboxymethyl-cysteine,S-carboxymethyl-cysteine,638-23-3,1050,HMDB0029415,C03727,193653,Pos Early
100002344,209,38293,141840,Lipid,"Fatty Acid, Branched",1638,NAMED,ZOCYQVNGROEVLU-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCC(O)=O,(12 or 13)-methylmyristate (a15:0 or i15:0),(12 or 13)-methylmyristate (a15:0 or i15:0),2485-71-4,133106,HMDB0061707,,151014,Neg
100002356,209,38296,141846,Lipid,"Fatty Acid, Branched",1649,NAMED,YETXGSGCWODRAA-UHFFFAOYSA-N,OC(CCCCCCCCCCCCCCCC(C)C)=O,(16 or 17)-methylstearate (a19:0 or i19:0),(16 or 17)-methylstearate (a19:0 or i19:0),2724-59-6,2340933,HMDB0037397,,3083779,Neg
100002367,305,63109,221751,Lipid,"Fatty Acid, Dihydroxy",2035,NAMED,LOUGYXZSURQALL-PWNYCUMCSA-N,OC([C@H](O)[C@H](O)C)=O,"2R,3R-dihydroxybutyrate","2R,3R-dihydroxybutyrate",759-06-8,17215960,HMDB0000498,,13120901,Polar
100002397,305,62101,218946,Amino Acid,Glutamate Metabolism,46,NAMED,COJBGNAUUSNXHX-UHFFFAOYSA-N,NC(CCC(C(O)=O)=O)=O,alpha-ketoglutaramate*,alpha-ketoglutaramate*,18465-19-5,,HMDB0001552,C00940,48,Polar
100002417,305,38276,152194,Xenobiotics,Food Component/Plant,4773,NAMED,JTEYKUFKXGDTEU-UHFFFAOYSA-N,OC(C(O)C(C)(O)C)=O,"2,3-dihydroxyisovalerate","2,3-dihydroxyisovalerate",1756-18-9,657,HMDB0012141,C04039,677,Polar
100002458,305,57747,213342,Amino Acid,"Leucine, Isoleucine and Valine Metabolism",367,NAMED,WKRBKYFIJPGYQC-DUXPYHPUSA-N,OC(C/C(C)=C/C(O)=O)=O,3-methylglutaconate,3-methylglutaconate,5746-90-7,1267861,HMDB0000522,,1551553,Polar
100002459,305,57548,211436,Lipid,"Fatty Acid, Monohydroxy",1979,NAMED,REKYPYSUBKSCAT-UHFFFAOYSA-N,CCC(O)CC(O)=O,3-hydroxyvalerate,3-hydroxyvalerate,10237-77-1,96952,HMDB00531,,107802,Polar
100002466,400,62103,218949,Amino Acid,Glutathione Metabolism,577,NAMED,ZHRLECIZINSPKL-AKGZTFGVSA-N,OC(CNC(C(N)CSSC[C@@H](C(O)=O)N)=O)=O,cysteinylglycine disulfide*,cysteinylglycine disulfide*,70555-24-7,17215992,HMDB0000709,,22833544,Pos Early
100002500,400,43493,157017,Amino Acid,Histidine Metabolism,81,NAMED,NRXIKWMTVXPVEF-BYPYZUCNSA-N,OC([C@@H](NC=N)CCC(O)=O)=O,formiminoglutamate,formiminoglutamate,816-90-0,388370,HMDB0000854,C00439,439233,Pos Early
100002528,209,46960,148213,Xenobiotics,Chemical,6088,NAMED,QAOWNCQODCNURD-UHFFFAOYSA-N,OS(O)(=O)=O,sulfate*,sulfate*,14808-79-8,1086,HMDB01448,C00059,5152822,Neg
100002544,400,40499,156749,Amino Acid,Glutamate Metabolism,51,NAMED,HBDWQSHEVMSFGY-SCQFTWEKSA-N,OC(C(O)=O)C[C@@H](C(O)=O)N,4-hydroxyglutamate,4-hydroxyglutamate,2485-33-8,388936,HMDB0001344,C03079,439902,Pos Early
100002577,209,57800,213729,Carbohydrate,Nucleotide Sugar,1397,NAMED,ZOSQFDVXNQFKBY-CZRCVJRHSA-N,O[C@@H](C1)[C@@H](COP(OP(OC2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)(O)=O)(O)=O)O[C@H]1N3C=C(C)C(NC3=O)=O,deoxythymidine diphosphate-rhamnose,deoxythymidine diphosphate-rhamnose,2147-59-3,388998,HMDB0006354,C03319,439975,Neg
100002611,209,38304,208234,Xenobiotics,Benzoate Metabolism,4533,NAMED,GTQKOJVFDJDUGN-UHFFFAOYSA-N,NC1=C(C(OC2OC(CO)C(O)C(O)C2O)=O)C=CC=C1,anthraniloyl-O-glucose,anthraniloyl-O-glucose,,,HMDB0041517,,70684367,Neg
100002613,209,63061,221678,Cofactors and Vitamins,Pantothenate and CoA Metabolism,4336,NAMED,OTOIIPJYVQJATP-BYPYZUCNSA-N,OC([C@H](O)C(C)(C)CO)=O,pantoate,pantoate,470-29-1,388387,HMDB0240389,C00522,5289105,Neg
100002619,305,53237,179411,Carbohydrate,Pentose Metabolism,1288,NAMED,HSNZZMHEPUFJNZ-SHUUEZRQSA-N,OCC([C@@H](O)[C@H](O)[C@H](O)[C@H](O)CO)=O,sedoheptulose,sedoheptulose,3019-74-7,4573620,HMDB0003219,C02076,5459879,Polar
100002682,209,62102,218948,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",4133,NAMED,MFGPUMDDJCTHOI-UMMCILCDSA-N,O[C@H]1[C@H](N(C(NC2=O)=O)C(N3)=C2NC3=O)O[C@H](CO)[C@H]1O,uric acid ribonucleoside*,uric acid ribonucleoside*,2124-54-1,144595,HMDB0029920,C05513,164933,Neg
100002704,305,39786,146996,Nucleotide,"Purine Metabolism, Guanine containing",4179,NAMED,ZDPUTNZENXVHJC-UHFFFAOYSA-N,NC1=NC2=C(C(N1)=O)N=CN2C3OC(C(C3O)OP(O)(O)=O)CO,guanosine 3'-monophosphate (3'-GMP),guanosine 3'-monophosphate (3'-GMP),117-68-0,3402,,,135398727,Polar
100002744,400,38672,156564,Nucleotide,"Purine Metabolism, Guanine containing",4197,NAMED,CLGFIVUFZRGQRP-UHFFFAOYSA-N,NC1=NC(NC(N2)=O)=C2C(N1)=O,8-hydroxyguanine,8-hydroxyguanine,5614-64-2,58661,HMDB0002032,C20155,135420630,Pos Early
100002749,400,39592,156595,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",457,NAMED,IDIDJDIHTAOVLG-VKHMYHEASA-N,OC([C@H](CSC)N)=O,S-methylcysteine,S-methylcysteine,1187-84-4,22826,HMDB0002108,,"24417,7058174,88180",Pos Early
100002769,400,57461,211115,Amino Acid,Urea cycle; Arginine and Proline Metabolism,522,NAMED,BMFMQGXDDJALKQ-BYPYZUCNSA-N,N=C(N)NCCC[C@H](O)C(O)=O,argininate*,argininate*,157-07-3,140984,HMDB0003148,,160437,Pos Early
100002784,400,55072,208196,Amino Acid,Urea cycle; Arginine and Proline Metabolism,491,NAMED,ARBHXJXXVVHMET-UHFFFAOYSA-N,OC(C(CCC/N=C(N)/N)=O)=O,2-oxoarginine*,2-oxoarginine*,3715-10-4,542,HMDB0004225,C03771,558,Pos Early
100002796,209,62873,220667,Lipid,Medium Chain Fatty Acid,1496,NAMED,XKZKQTCECFWKBN-SREVYHEPSA-N,OC(CC\C=C/CCCCC)=O,cis-4-decenoate (10:1n6)*,cis-4-decenoate (10:1n6)*,505-90-8,4471776,HMDB0004980,,5282726,Neg
100002842,209,46303,144537,Lipid,Eicosanoid,2113,NAMED,XYDVGNAQQFWZEF-JPURVOHMSA-N,CCC(C(C/C=C\C/C=C\C/C=C\C/C=C\CCCC(O)=O)O)O,"17,18-DiHETE","17,18-DiHETE",,17220803,HMDB0010211,,16061120,Neg
100002873,402,49617,161405,Lipid,Lysophospholipid,2650,NAMED,SKJMUADLQLZAGH-WJOKGBTCSA-N,CCCCCCCCCCCCCCCCCCCCCCCC(OC[C@H](COP([O-])(OCC[N+](C)(C)C)=O)O)=O,1-lignoceroyl-GPC (24:0),1-lignoceroyl-GPC (24:0),325171-59-3,24766539,HMDB0010405,,24779481,Pos Late
100002910,400,62946,220814,Amino Acid,Histidine Metabolism,92,NAMED,UJCGYTCAMOHYCG-UHFFFAOYSA-N,O=C(O)CC1=CN=CN1C,1-methyl-5-imidazoleacetate,1-methyl-5-imidazoleacetate,4200-48-0,4954265,HMDB04988,,6451814,Pos Early
100002927,400,43378,211502,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",458,NAMED,ZZLHPCSGGOGHFW-UHFFFAOYSA-N,NC(CS(C)=O)C(O)=O,S-methylcysteine sulfoxide,S-methylcysteine sulfoxide,6853-87-8,74136,HMDB0029432,,82142,Pos Early
100002945,209,38768,143701,Lipid,"Fatty Acid, Branched",1643,NAMED,IIUXHTGBZYEGHI-UHFFFAOYSA-N,CC(CCCCCCCCCCCCCC(O)=O)C,(14 or 15)-methylpalmitate (a17:0 or i17:0),(14 or 15)-methylpalmitate (a17:0 or i17:0),,,HMDB0061859,C16995,"8181,17903417",Neg
100002957,305,46148,210928,Carbohydrate,Nucleotide Sugar,1392,NAMED,LFTYTUAZOPRMMI-HEXNZZLISA-N,O[C@]1([H])[C@@](O)([H])[C@](COP(O)(OP(O)(O[C@H]2[C@H](NC(C)=O)[C@@H](O)[C@H](O)C(CO)O2)=O)=O)([H])O[C@]1(N(C=C3)C(NC3=O)=O)[H],UDP-N-acetylglucosamine/galactosamine,UDP-N-acetylglucosamine/galactosamine,,,"HMDB0000304,HMDB0000290","C00203,C00043","44576,1167",Polar
100002990,402,46799,165354,Lipid,Diacylglycerol,2928,NAMED,GREDRAMJRDQWEJ-LTEAFHAISA-N,CCCCCCCC/C=C\CCCCCCCC(OCC(COC(CCCCCCC/C=C\C/C=C\CCCCC)=O)O)=O,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],oleoyl-linoleoyl-glycerol (18:1/18:2) [2],104346-53-4,29788004,HMDB0007219,,71433693,Pos Late
100002991,209,39791,154194,Cofactors and Vitamins,Pantothenate and CoA Metabolism,4338,NAMED,DJWYOLJPSHDSAL-ROUUACIJSA-N,OCC(C)(C)[C@@H](O)C(NCCC(NCCSSCCNC(CCNC([C@H](O)C(C)(C)CO)=O)=O)=O)=O,pantethine,pantethine,16816-67-4,398402,HMDB0003828,C12661,452306,Neg
100003000,209,39270,142536,Lipid,Lysoplasmalogen,2835,NAMED,QYTPGOPLNFESQC-RLHAVTDZSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCC,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,1-(1-enyl-palmitoyl)-GPE (P-16:0)*,,10471193,HMDB0011152,,,Neg
100003001,402,39271,180976,Lipid,Lysoplasmalogen,2839,NAMED,KACDZDULGKPXHT-BIHRDVDLSA-N,O=P(OCC[NH3+])([O-])OC[C@H](O)CO/C=C/CCCCCCCCCCCCCCCC,1-(1-enyl-stearoyl)-GPE (P-18:0)*,1-(1-enyl-stearoyl)-GPE (P-18:0)*,,,HMDB0240598,,,Pos Late
100003151,402,46223,159669,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)",1892,NAMED,MJLXQSQYKZWZCB-DQFWFXSYSA-N,[O-]C(C[C@H](C[N+](C)(C)C)OC(CCCCCCC/C=C\C/C=C\CCCCC)=O)=O,linoleoylcarnitine (C18:2)*,linoleoylcarnitine (C18:2)*,36816-10-1,4952667,HMDB0006469,,6450015,Pos Late
100003169,209,40008,141960,Peptide,Dipeptide,853,NAMED,UCGDDTHMMVWVMV-UHFFFAOYSA-N,O=C(C(C(CC)C)N)NCC(O)=O,isoleucylglycine,isoleucylglycine,868-28-0,303621,HMDB0028907,,342532,Neg
100003179,400,40010,156665,Peptide,Dipeptide,867,NAMED,HSQGMTRYSIHDAC-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NC(C)C(O)=O,leucylalanine,leucylalanine,7298-84-2,227625,HMDB0028922,,81721,Pos Early
100003183,400,48189,157731,Peptide,Dipeptide,1047,NAMED,JYOAXOMPIXKMKK-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NC(CCC(N)=O)C(O)=O,leucylglutamine*,leucylglutamine*,,3511125,HMDB0028927,,4305457,Pos Early
100003185,400,40045,156684,Peptide,Dipeptide,872,NAMED,LESXFEZIFXFIQR-UHFFFAOYSA-N,O=C(C(CC(C)C)N)NCC(O)=O,leucylglycine,leucylglycine,686-50-0,71402,HMDB0028929,,79070,Pos Early
100003196,400,40020,156673,Peptide,Dipeptide,892,NAMED,ATIPDCIQTUXABX-UHFFFAOYSA-N,O=C(C(CCCCN)N)NC(CC(C)C)C(O)=O,lysylleucine,lysylleucine,7369-79-1,3870665,HMDB0028955,,4682588,Pos Early
100003210,400,39994,156660,Peptide,Dipeptide,1037,NAMED,XCTHZFGSVQBHBW-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CC(C)C)C(O)=O,valylleucine,valylleucine,22906-55-4,312586,HMDB0029131,,352039,Pos Early
100003262,400,57566,211542,Amino Acid,Polyamine Metabolism,543,NAMED,JUBNBYBUFCFLHB-UHFFFAOYSA-N,O=C(CCCNCCCN)O,isoputreanine,isoputreanine,53185-44-7,150153,HMDB0006009,,171763,Pos Early
100003368,400,40466,156737,Nucleotide,"Purine Metabolism, Adenine containing",4160,NAMED,USVMJSALORZVDV-UHFFFAOYSA-N,OC(C1O)C(CO)OC1N2C3=NC=NC(NC/C=C(C)/C)=C3N=C2,isopentenyl adenosine,isopentenyl adenosine,7724-76-7,234464,,C16427,24405,Pos Early
100003397,400,40406,156717,Lipid,Phospholipid Metabolism,2244,NAMED,UYPYRKYUKCHHIB-UHFFFAOYSA-N,C[N+](C)([O-])C,trimethylamine N-oxide,trimethylamine N-oxide,1184-78-7,1113,HMDB0000925,C01104,1145,Pos Early
100003415,400,62860,220638,Amino Acid,Lysine Metabolism,114,NAMED,PQNASZJZHFPQLE-LURJTMIESA-N,O=C([C@H](CCCCNC)N)O,N6-methyllysine,N6-methyllysine,1188-07-4,144469,HMDB0002038,C02728,164795,Pos Early
100003425,400,40410,156719,Amino Acid,Histidine Metabolism,79,NAMED,LOIYMIARKYCTBW-UPHRSURJSA-N,O=C(/C=C\C1=CN=CN1)O,cis-urocanate,cis-urocanate,7699-35-6,1266070,HMDB0034174,,1549103,Pos Early
100003434,400,40730,156802,Amino Acid,Histidine Metabolism,80,NAMED,ZCKYOWGFRHAZIQ-UHFFFAOYSA-N,OC(CCC1=CN=CN1)=O,imidazole propionate,imidazole propionate,1074-59-5,63798,HMDB0002271,,70630,Pos Early
100003542,400,42027,156880,Peptide,Dipeptide,834,NAMED,FRJIAZKQGSCKPQ-UHFFFAOYSA-N,O=C(C(C)NC(C(CC1=CN=CN1)N)=O)O,histidylalanine,histidylalanine,16874-75-2,312232,HMDB0028878,,101180,Pos Early
100003588,209,41370,145129,Peptide,Dipeptide,926,NAMED,GLUBLISJVJFHQS-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=CC=C1)N)=O)O,phenylalanylglycine,phenylalanylglycine,721-90-4,88678,HMDB0028995,,6992304,Neg
100003589,400,41374,156811,Peptide,Dipeptide,921,NAMED,MIDZLCFIAINOQN-WPRPVWTQSA-N,O=C([C@H](C)NC([C@H](CC1=CC=CC=C1)N)=O)O,phenylalanylalanine,phenylalanylalanine,3918-87-4,4589716,HMDB0028988,,5488196,Pos Early
100003598,209,41375,143081,Peptide,Dipeptide,1016,NAMED,HPYDSVWYXXKHRD-UHFFFAOYSA-N,O=C(CNC(C(CC1=CC=C(C=C1)O)N)=O)O,tyrosylglycine,tyrosylglycine,673-05-5,227627,HMDB0029105,,7021854,Neg
100003640,400,42079,156902,Peptide,Dipeptide,1033,NAMED,XXDVDTMEVBYRPK-UHFFFAOYSA-N,O=C(C(C(C)C)N)NC(CCC(N)=O)C(O)=O,valylglutamine,valylglutamine,42854-54-6,4419671,HMDB0029125,,5253209,Pos Early
100003641,400,40475,156743,Peptide,Dipeptide,1034,NAMED,IOUPEELXVYPCPG-UHFFFAOYSA-N,O=C(C(C(C)C)N)NCC(O)=O,valylglycine,valylglycine,686-43-1,120256,HMDB0029127,,136487,Pos Early
100003674,400,40703,156791,Peptide,Dipeptide,947,NAMED,RNKSNIBMTUYWSH-YFKPBYRVSA-N,O=[C@]([C@H]1NCCC1)NCC(O)=O,prolylglycine,prolylglycine,2578-57-6,4932143,HMDB0011178,,6426709,Pos Early
100003695,305,62864,220652,Xenobiotics,Food Component/Plant,4960,NAMED,RGHNJXZEOKUKBD-MBMOQRBOSA-N,O=C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannonate*,mannonate*,642-99-9,2496757,,,3246006,Polar
100003823,209,42561,150385,Xenobiotics,Food Component/Plant,4793,NAMED,SGZFJWQQBHYNNF-UHFFFAOYSA-N,O=C(N1)C(O)C2=C1C=CC=C2,3-hydroxyindolin-2-one,3-hydroxyindolin-2-one,61-71-2,5872,,C11130,6097,Neg
100003892,400,42002,156875,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",466,NAMED,DWPCPZJAHOETAG-IMJSIDKUSA-N,O=C([C@H](CSC[C@@H](C(O)=O)N)N)O,lanthionine,lanthionine,3183-08-2,88959,,,98504,Pos Early
100003901,209,41220,142786,Lipid,Lysophospholipid,2671,NAMED,KIHAGWUUUHJRMS-JOCHJYFZSA-N,OC[C@@H](OC(CCCCCCCCCCCCCCCCC)=O)COP(OCC[NH3+])([O-])=O,2-stearoyl-GPE (18:0)*,2-stearoyl-GPE (18:0)*,,24769218,HMDB0011129,,"90658453,53480667",Neg
100003926,400,43264,156990,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)",1920,NAMED,UEFRDQSMQXDWTO-UHFFFAOYSA-N,CC(CC(OC(C[N+](C)(C)C)CC([O-])=O)=O)O,(R)-3-hydroxybutyrylcarnitine,(R)-3-hydroxybutyrylcarnitine,,,HMDB0013127,,53481617,Pos Early
100004054,402,57512,211213,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",1866,NAMED,DWSFAVOTORHAAL-UHFFFAOYSA-N,[O-]C(CC(C[N+](C)(C)C)OC(CCCCCCCCCCCCCCCC)=O)=O,margaroylcarnitine (C17)*,margaroylcarnitine (C17)*,106182-29-0,35015987,HMDB0006210,,53477803,Pos Late
100004059,400,62278,219251,Xenobiotics,Food Component/Plant,4932,NAMED,GPPYTCRVKHULJH-UHFFFAOYSA-N,C[N+](C)(C(C([O-])=O)CC1=CN=CN1)C,histidine betaine (hercynine)*,histidine betaine (hercynine)*,534-30-5,2340795,HMDB0029422,,3083620,Pos Early
100004216,400,43023,156976,Cofactors and Vitamins,Pterin Metabolism,4395,NAMED,HNXQXTQTPAJEJL-UHFFFAOYSA-N,NC(N1)=NC2=NC=CN=C2C1=O,pterin,pterin,22363-60-4,65806,HMDB0000802,C00715,135398660,Pos Early
